id	distance	primary_breed	secondary_breed	is_mixed_breed	primary_color	age	sex	size	coat_length	name	description	primary_photo_url	photo_urls	adoption_status	attributes	special_needs_notes	good_with_children	good_with_dogs	good_with_cats	good_with_other_animals	public_adoption_fee	adoption_fee_waived	organization	label
44333806	777.1656435245858	"Chihuahua"	"null"	true	"Brown \/ Chocolate"	"Senior"	"Male"	"Small"	"Short"	"Toby"	"Toby is a senior chihuahua mix that need a new home because his  original owner had a stroke and could no longer care for him and his brother Levi. They are about 13 years old (born in 2005) but do not need to be adopted together. They tend to get jealous of each other\u2019s attention, because they love to be loved on. As a senior Toby sleeps a lot but does like to follow his people around the house.\n\nIt is unknown if they would get along with cats. They are neutered and up to date on vaccines."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44333806\/1\/?bust=1553780901"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44333806\/1\/?bust=1553780901"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	true	true	null	null	null	false	Homes for Pets\/Schertz Humane Society	not-adopted
44333816	777.1656435245858	"Chihuahua"	"null"	true	"White \/ Cream"	"Senior"	"Male"	"Small"	"Short"	"Levi"	"Levi is a senior chihuahua mix that need a new home because his  original owner had a stroke and could no longer care for him and his brother Toby. They are about 13 years old (born in 2005) but do not need to be adopted together. They tend to get jealous of each other\u2019s attention, because they love to be loved on. As a senior Levi sleeps a lot and is not quite as active as his brother Toby.\n\nIt is unknown if they would get along with cats. They are neutered and up to date on vaccines."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44333816\/1\/?bust=1553781076"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44333816\/1\/?bust=1553781076"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	true	true	null	null	null	false	Homes for Pets\/Schertz Humane Society	not-adopted
44334301	777.1656435245858	"Chihuahua"	"null"	true	"Black"	"Adult"	"Female"	"Small"	"Short"	"Blair"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334301\/1\/?bust=1553790908"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334301\/1\/?bust=1553790908","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334301\/2\/?bust=1555348594"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	City of Schertz	adopted
44334497	788.0633699747968	"Shepherd"	"Australian Cattle Dog \/ Blue Heeler"	true	null	"Young"	"Female"	"Medium"	"Short"	"Dottie"	"Oh, sweet Dottie! You will absolutely melt the first time you look into her deep brown eyes. She loves to smile and give affection to anyone who is nearby. You will definitely not be running low on love if you choose to add this great girl to your life. Dottie is the perfect playmate for kids and other pets! She is a fun-loving girl and will play all day with her four-legged companions or follow after the children on those fun spring days in the backyard. Dottie is the perfect size to ride in the car for adventures or to curl up on the couch for a lazy Sunday afternoon. Dottie walks well on a leash, is house trained, and even knows a few commands! Don&#039;t miss out on this clever girl-Fill out an application for Dottie today at www.snipsa.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334497\/2\/?bust=1554234288"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334497\/2\/?bust=1554234288","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44334497\/1\/?bust=1553793859"	"adoptable"	"House trained","Spay\/Neuter"	null	true	true	null	null	200	false	SNIPSA Inc.	not-adopted
44335182	748.2571597244519	"American Staffordshire Terrier"	"null"	true	null	"Adult"	"Female"	"Medium"	null	"DENIM (HW+) **GUARDIAN ANGEL**"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335182\/1\/?bust=1553811296"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335182\/1\/?bust=1553811296","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335182\/2\/?bust=1553811305"	"adoptable"	"Spay\/Neuter"	null	true	true	true	null	null	false	San Marcos Regional Animal Shelter	not-adopted
44335281	718.6405157188698	"Australian Kelpie"	"Labrador Retriever"	true	null	"Senior"	"Male"	"Medium"	null	"NARF"	"Narf has shown himself to be easy and gentle, an excellent walking companion, he gets along with other social and respectful dogs. He loves to explore outdoors and ride in the car! And he loves meeting people and has been friendly and affectionate with everyone! Narf loves his toys and is happy to play by himself or engage in a low-key game of tug with his friends. He is hoping his forever family sees him and wants to meet him soon!  Narf is sponsored by his advocates at Classic Canines - see us on FB and at classiccanines.org or write us at caring@Classiccanines.org to learn more and inquire about adopting Narf!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335281\/1\/?bust=1555601438"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335281\/1\/?bust=1555601438"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44335283	718.6405157188698	"Boxer"	"Pit Bull Terrier"	true	null	"Young"	"Female"	"Medium"	null	"PUTTER"	"This adorable lady is Putter, and she is MORE than ready to get outta the shelter! Here&#039;s what you&#039;ll get when you take Putter home: belly rubs, cuddles, playtime with a rope toy, basic commands, constant tail wags and a happy always-smiling face! She is VERY crate-trained and LOVES people! Don&#039;t miss this chance to adopt one of the most loving and loyal dogs around!  Putter is available for foster or adoption. Come meet her at Austin Animal Center!        data-link=https:\/\/photos.app.goo.gl\/ytU2iCUZ4Z217Sri9   data-title=A776811 Putter   data-description=5 new photos \u00b7 Album by Austin Animal Center&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335283\/1\/?bust=1553816547"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335283\/1\/?bust=1553816547"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44335294	718.6405157188698	"Pit Bull Terrier"	"Mixed Breed"	true	null	"Adult"	"Female"	"Large"	null	"WHISPER"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335294\/1\/?bust=1553940666"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335294\/1\/?bust=1553940666"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44335304	718.6405157188698	"Border Collie"	"Mixed Breed"	true	null	"Young"	"Male"	"Medium"	null	"SHADOW"	"data-link=https:\/\/photos.app.goo.gl\/uV8hHAUgTaQGtrjk6   data-title=A791287 Shadow   data-description=4 new photos \u00b7 Album by Austin Animal Center&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335304\/1\/?bust=1554852183"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335304\/1\/?bust=1554852183"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44335658	762.70072175584	"Pit Bull Terrier"	"null"	false	null	"Baby"	"Male"	"Medium"	null	"Coco"	"Hey there! My name is Coco and I&#039;m just about the most handsome little boy around. I am very sweet and love to play and soak up all your attention. I&#039;m still a pup and I would love to find a home of my very own very soon. If you think I would be a good fit with you come by and visit me at HSNBA!HSNBA lists all animals online from the moment of intake, and our listings are updated automatically every midnight. Some of these animals may not be available for adoption at this moment, but you can always call the shelter at 830-629-5287 for clarification on the adoption process or the animal&#039;s current status."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335658\/1\/?bust=1555992942"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335658\/1\/?bust=1555992942","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335658\/2\/?bust=1555992986","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335658\/3\/?bust=1555993014"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Humane Society of New Braunfels Area	not-adopted
44335872	798.6954007354682	"Labrador Retriever"	"Terrier"	true	null	"Young"	"Male"	"Large"	null	"Art"	"Looking for a cuddle bug? For a friend that will always keep you smiling &amp; laughing? Look no further- ART is one of the most affectionate and cuddliest dogs in the shelter! (not kidding) Be sure to watch his videos for a better look! This guy has so many wonderful qualities, just to name a few: * Perfect Medium size! Art is only about 33 lbs, so he&#039;s small enough to get in your lap, but big enough to keep up on hikes, jogs, and outdoor adventures with you. * He LOVES to play fetch- he&#039;s full of fun, hop, and play- he would be great with kiddos or someone who likes to play outside. * He&#039;s treat motivated &amp; very smart. He knows how to &quot;sit&quot; and is eager to learn more everyday. SO eager to please. *Art is happy go lucky- seriously this guy is always smiling and wagging his tail- he would be make an incredible new family member. *Art is young, about 1- 1.5 years old, he&#039;s full of puppy wiggles and kisses! If you are interested in adopting or fostering me, please email adopt@sanantoniopetsalive.org with my name and ID#. You can also text Clare: 210.792.8190 to setup a meet and greet with me! By adopting me, you not only give me a new leash on life; you also save the life of an additional pet who can be rescued from euthanasia and placed in a San Antonio Pets Alive adoption center. To find out how you can get involved and help turn San Antonio into a no-kill city, please visit www.sanantoniopetsalive.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335872\/1\/?bust=1555770187"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335872\/1\/?bust=1555770187","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335872\/2\/?bust=1555770197","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44335872\/3\/?bust=1555770201"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	not-adopted
44336471	760.3731464440123	"Border Collie"	"null"	false	null	"Baby"	"Male"	"Medium"	null	"Dak"	"Hi I&#039;m Dak! I&#039;m a border collie\/lab mix. I came to the shelter when I was just a few days old. With lots of TLC I&#039;m a super happy energetic boy who&#039;s ready to meet his forever family! Are you the one for me?"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336471\/1\/?bust=1556079736"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336471\/1\/?bust=1556079736","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336471\/2\/?bust=1556079757","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336471\/3\/?bust=1556079769"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Canyon Lake Animal Shelter Society	adopted
44336497	739.3362322143524	"Australian Cattle Dog \/ Blue Heeler"	"null"	false	null	"Young"	"Female"	"Large"	null	"Jesi"	"Owner surrendered this dog because she attacked the goats. While trying to break up the dog and goat he got bit. See bite report for more info. --mpFor more information about this animal please call or visit the Lockhart Animal Shelter\n\n547 Old McMahan Trl\nLockhart TX 78644\n(512) 376-3336"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336497\/1\/?bust=1555984824"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336497\/1\/?bust=1555984824"	"adoptable"	"Shots Current"	null	null	null	null	null	null	false	Lockhart Animal Shelter	adopted
44336498	739.3362322143524	"Pit Bull Terrier"	"null"	false	null	"Young"	"Female"	"Medium"	null	"Azul"	"Brought by Officer Flores from 3000 block of County Line Rd. - ALFor more information about this animal please call or visit the Lockhart Animal Shelter\n\n547 Old McMahan Trl\nLockhart TX 78644\n(512) 376-3336"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336498\/1\/?bust=1555984804"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336498\/1\/?bust=1555984804"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Lockhart Animal Shelter	not-adopted
44336635	737.6404120841671	"Terrier"	"null"	true	null	"Adult"	"Female"	"Large"	null	"KIBBLES"	"What&#039;s faster than a speeding bullet, more powerful than a freight train, and able to leap over virtually nothing? Its Kibbles, a short legged superhero of a dog! This girl is zooming around PAWS using her powers of cuteness for good! Come meet this super dog today!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336635\/1\/?bust=1555330142"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336635\/1\/?bust=1555330142","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336635\/2\/?bust=1555330151","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336635\/3\/?bust=1555330157"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	PAWS Shelter of Central Texas	adopted
44336636	737.6404120841671	"German Shepherd Dog"	"null"	true	null	"Adult"	"Male"	"Extra Large"	null	"HOLT"	"What a stunning boy! Holt would not look out of place running around in Siberia or pulling a sled in the Yukon. Don&#039;t be fooled though, the only thing he&#039;s pulling are your heartstrings! This big boy&#039;s favorite place to be is by your side."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336636\/1\/?bust=1553895477"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336636\/1\/?bust=1553895477","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336636\/2\/?bust=1553895529","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336636\/3\/?bust=1553895568"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	PAWS Shelter of Central Texas	not-adopted
44336776	798.6954007354682	"Chihuahua"	"null"	true	null	"Young"	"Male"	"Small"	null	"APOLLO"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336776\/1\/?bust=1553825876"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336776\/1\/?bust=1553825876"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	adopted
44336779	798.6954007354682	"American Staffordshire Terrier"	"null"	false	null	"Adult"	"Male"	"Large"	null	"TITAN"	"A note from Titan&#039;s foster mom:  My foster mom is always bragging about how smart I am and how well I listen. I love a lot of attention. I am ready to find my forever home. I love to play and go for walks.  I am crate trained and I also sit. I am learning this car thing ride but just not use to it yet."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336779\/1\/?bust=1553825865"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336779\/1\/?bust=1553825865"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44336840	798.6954007354682	"Terrier"	"null"	false	null	"Young"	"Female"	"Small"	null	"IZZY"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336840\/1\/?bust=1553825873"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336840\/1\/?bust=1553825873"	"adoptable"		null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44336965	690.73149281669	"Catahoula Leopard Dog"	"Coonhound"	true	null	"Young"	"Female"	"Large"	"Short"	"Rosey"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336965\/1\/?bust=1553799968"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336965\/1\/?bust=1553799968","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336965\/2\/?bust=1553799971","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336965\/3\/?bust=1553799973"	"adoptable"		null	true	true	null	null	null	false	Lampasas Animal Shelter	adopted
44336985	690.73149281669	"Australian Cattle Dog \/ Blue Heeler"	"null"	false	null	"Adult"	"Male"	"Large"	"Short"	"Scooter"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336985\/1\/?bust=1553800026"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336985\/1\/?bust=1553800026","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336985\/2\/?bust=1553800029","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44336985\/3\/?bust=1553800031"	"adoptable"	"Spay\/Neuter","Shots Current"	null	true	null	false	false	null	false	Lampasas Animal Shelter	adopted
44337071	690.73149281669	"Great Pyrenees"	"Golden Retriever"	true	null	"Adult"	"Male"	"Large"	"Long"	"Nanook"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337071\/1\/?bust=1553800195"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337071\/1\/?bust=1553800195","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337071\/2\/?bust=1553800200","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337071\/3\/?bust=1553800203"	"adoptable"		null	false	false	false	null	null	false	Lampasas Animal Shelter	adopted
44337100	690.73149281669	"Terrier"	"null"	false	null	"Adult"	"Male"	"Medium"	"Short"	"Wilbur"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337100\/1\/?bust=1553800242"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337100\/1\/?bust=1553800242","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337100\/2\/?bust=1553800245","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337100\/3\/?bust=1553800250"	"adoptable"		null	true	null	null	null	null	false	Lampasas Animal Shelter	adopted
44337124	690.73149281669	"Terrier"	"null"	true	null	"Adult"	"Male"	"Medium"	"Short"	"Crash"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337124\/1\/?bust=1553800293"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337124\/1\/?bust=1553800293","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337124\/2\/?bust=1553800296","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337124\/3\/?bust=1553800299"	"adoptable"		null	true	true	null	null	null	false	Lampasas Animal Shelter	adopted
44337283	714.3184798764529	"Pit Bull Terrier"	"null"	false	null	"Baby"	"Female"	"Medium"	null	"Itsy 19-03-139"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337283\/1\/?bust=1553897644"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337283\/1\/?bust=1553897644"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Bastrop County Animal Shelter	adopted
44337284	714.3184798764529	"Pit Bull Terrier"	"null"	false	null	"Baby"	"Female"	"Medium"	null	"Bitsy 19-03-139"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337284\/1\/?bust=1553897638"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337284\/1\/?bust=1553897638"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Bastrop County Animal Shelter	adopted
44337287	714.3184798764529	"Labrador Retriever"	"null"	true	null	"Young"	"Male"	"Extra Large"	null	"Rene 19-03-144"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337287\/1\/?bust=1554904030"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337287\/1\/?bust=1554904030","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337287\/2\/?bust=1554904034","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337287\/3\/?bust=1554904036"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Bastrop County Animal Shelter	not-adopted
44337816	627.6389289847284	"Australian Cattle Dog \/ Blue Heeler"	"Pit Bull Terrier"	true	null	"Young"	"Male"	"Large"	null	"KOJAK"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337816\/1\/?bust=1553805424"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44337816\/1\/?bust=1553805424"	"adoptable"		null	null	null	null	null	null	false	Humane Society of Central TX	not-adopted
44338244	721.4344072142117	"Chihuahua"	"null"	true	null	"Senior"	"Male"	"Medium"	null	"Tito Bandito"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338244\/1\/?bust=1555885197"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338244\/1\/?bust=1555885197","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338244\/2\/?bust=1555885224","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338244\/3\/?bust=1555885247"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44338249	721.4344072142117	"Chihuahua"	"null"	true	null	"Adult"	"Male"	"Small"	null	"Biscuit"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338249\/1\/?bust=1555609325"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338249\/1\/?bust=1555609325","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338249\/2\/?bust=1555609382","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338249\/3\/?bust=1555609428"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44338250	721.4344072142117	"Chihuahua"	"null"	true	null	"Adult"	"Male"	"Medium"	null	"Crackers"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338250\/1\/?bust=1555034842"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338250\/1\/?bust=1555034842","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338250\/2\/?bust=1555034898","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44338250\/3\/?bust=1555034943"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44339366	733.1850215435488	"German Shepherd Dog"	"null"	false	null	"Young"	"Male"	"Large"	"Medium"	"Benson"	"Quick Stats\n* Neutered 70 pound Male; DOB estimated 2017\n* House &amp; Crate Trained\n* Heartworm Negative; Current on Vaccinations; Microchipped \n* Good with other dogs, people, and children\n* Seemed ok with vet office cat, but further testing needed\n\nBenson is a sweet, playful young male seeking his forever home. He loves other dogs and people, and does well with children, too. He likes to go for walks and does well on a leash. This guy enjoys playing with a ball and his favorite friend, Samson; they take turns chasing each other around the yard.\n\nBenson sleeps through the night without a fuss. He would rather not be crated and is trustworthy so far. Although hesitant at first, once you coax him into a car he does great. Once he trusts you, you\u2019ll have no problem getting him into the car. \n\nIf you would like to add Benson to your family please fill out an application!\n\nLink to Application:\nhttp:\/\/www.gsdrescuectx.com\/adoption-application.html\n\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339366\/1\/?bust=1553817832"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339366\/1\/?bust=1553817832","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339366\/2\/?bust=1553817847"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	true	true	null	null	null	false	German Shepherd Rescue Central Texas	not-adopted
44339376	733.1850215435488	"German Shepherd Dog"	"null"	false	null	"Adult"	"Female"	"Large"	"Medium"	"Athena (referral)"	"ATHENA (referral): CONTACT Jaime Whitten 360-628 6166 or email WHITTEN263@HOTMAIL.COM\n\nQuick Stats\n* Female\u00a0German shepherd husky; est. birthdate November 2013\n* House &amp; crate trained\n* On heartworm prevention and another test due in July; so far she&#039;s been clear\n* Spayed; Microchipped\n* Good with other dogs not on her property, can be protective of owner, she&#039;s more fear\/anxiety based\n* Good with our cat;\u00a0Good with all ages of children.\u00a0\n\nWe are rehoming Athena. After trying professional training to help her adjust to farm animals, the trainer recommended we find a more suitable home. We have too much stimulus here that triggers her to chase anything and any animal on the farm. She can and does jump 4 foot fences. After chasing the neighbors cows again, we have decided not to risk Athena&#039;s safety or risk injury to the other animals and find her a less stimulating environment.\n\nShe is sweet and athletic and might do well in tracking or agility.\u00a0 Please contact me so she can have another loving home.\n\nDISCLAIMERS:\u00a0\n\u2022 German Shepherd Rescue of Central Texas claims no responsibility for the descriptions or temperaments of any dogs listed as a referral.\u00a0\n\u2022 We have not met these dogs, evaluated them, or verified claims made by owner or contact person. \u00a0\n\u2022 We do not own or take responsibility or liability for any completed\u00a0adoption or transaction made regarding these dogs.\n\u2022 Potential adopters are expected to seek out any and all information on health,\u00a0temperament, and past behaviors prior to adopting.\u00a0 \n\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339376\/1\/?bust=1553818027"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339376\/1\/?bust=1553818027","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339376\/2\/?bust=1553818039"	"adoptable"	"House trained","Spay\/Neuter"	null	true	null	null	null	null	false	German Shepherd Rescue Central Texas	not-adopted
44339404	733.1850215435488	"German Shepherd Dog"	"null"	false	null	"Adult"	"Male"	"Large"	"Medium"	"Lebron (referral)"	"LEBRON (referral): CONTACT Sarah Taha at SSARAHTTAHA.12@GMAIL.COM or (210) 502-3552 \n(Dog is located in Austin but owner can travel)\n\nQuick Stats\n* Neutered Male; Date of Birth 03\/05\/14\n* House trained, but not crate trained\n* Heartworm Negative; Currently on Heartworm Prevention\n* Microchipped U19-030535\n* Good with other dogs, but not cats; Good with children.\u00a0 \n\nVery sweet dog who is protective of owner. Needs a great home where he will be loved and cared for. \u00a0\n\nDISCLAIMERS:\u00a0\n\u2022 German Shepherd Rescue of Central Texas claims no responsibility for the descriptions or temperaments of any dogs listed as a referral.\u00a0\n\u2022 We have not met these dogs, evaluated them, or verified claims made by owner or contact person. \u00a0\n\u2022 We do not own or take responsibility or liability for any completed\u00a0adoption or transaction made regarding these dogs.\n\u2022 Potential adopters are expected to seek out any and all information on health,\u00a0temperament, and past behaviors prior to adopting.\u00a0 \n\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339404\/1\/?bust=1553818419"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339404\/1\/?bust=1553818419","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339404\/2\/?bust=1553818431"	"adoptable"	"House trained","Spay\/Neuter"	null	true	true	false	null	null	false	German Shepherd Rescue Central Texas	not-adopted
44339779	655.5770922945218	"Catahoula Leopard Dog"	"Australian Cattle Dog \/ Blue Heeler"	true	"Merle (Blue)"	"Young"	"Female"	"Medium"	"Short"	"Cherry Blossom"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339779\/1\/?bust=1553826193"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339779\/1\/?bust=1553826193","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44339779\/2\/?bust=1553826228"	"adoptable"	"House trained","Shots Current"	null	true	true	null	null	null	false	Hearne Animal Control	not-adopted
